Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
Algeria,2018,2.07,0.0490191261026491,26.34,0.6237506191032743,48.56,1.1499366007462035,142.52,3.374978672536016,5.24,0.1240870631777205,9.16,0.2169155531885343,0.2,0.0047361474495313,12.73,0.3014557851626683,4.2,0.0994590964401576,151.67,3.5916574183520735,151.87,3.5963935658016055,45.46,1.0765263152784683
Andorra,1990,,,,,,,0.41,7.521831657738313,,,,,0.0,0.0,,,,,0.41,7.521831657738313,0.41,7.521831657738313,,
Andorra,1991,,,,,,,0.41,7.235379239755762,,,,,0.0,0.0,,,,,0.41,7.235379239755762,0.41,7.235379239755762,,
Andorra,1992,,,,,,,0.41,6.963078699772425,,,,,0.0,0.0,,,,,0.41,6.963078699772425,0.41,6.963078699772425,,
Andorra,1993,,,,,,,0.41,6.724177518286482,,,,,0.0,0.0,,,,,0.41,6.724177518286482,0.41,6.724177518286482,,
Andorra,1994,,,,,,,0.41,6.541578913778799,,,,,0.0,0.0,,,,,0.41,6.541578913778799,0.41,6.541578913778799,,
Andorra,1995,,,,,,,0.43,6.733479486376448,,,,,0.0,0.0,,,,,0.43,6.733479486376448,0.43,6.733479486376448,,
Andorra,1996,,,,,,,0.45,6.991594549663628,,,,,0.0,0.0,,,,,0.45,6.991594549663628,0.45,6.991594549663628,,
Andorra,1997,,,,,,,0.47,7.307441151777107,,,,,0.0,0.0,,,,,0.47,7.307441151777107,0.47,7.307441151777107,,
Andorra,1998,,,,,,,0.49,7.639538509510446,,,,,0.0,0.0,,,,,0.49,7.639538509510446,0.49,7.639538509510446,,
Andorra,1999,,,,,,,0.51,7.923191648023863,,,,,0.0,0.0,,,,,0.51,7.923191648023863,0.51,7.923191648023863,,
Andorra,2000,,,,,,,0.52,7.952286282306162,,,,,0.0,0.0,,,,,0.52,7.952286282306162,0.52,7.952286282306162,,
Andorra,2001,,,,,,,0.52,7.721549061534807,,,,,0.0,0.0,,,,,0.52,7.721549061534807,0.52,7.721549061534807,,
Andorra,2002,,,,,,,0.53,7.566240292370946,,,,,0.0,0.0,,,,,0.53,7.566240292370946,0.53,7.566240292370946,,
Andorra,2003,,,,,,,0.53,7.242415960644986,,,,,0.0,0.0,,,,,0.53,7.242415960644986,0.53,7.242415960644986,,
Andorra,2004,,,,,,,0.56,7.344262295081967,,,,,0.0,0.0,,,,,0.56,7.344262295081967,0.56,7.344262295081967,,
Andorra,2005,,,,,,,0.58,7.353780223402771,,,,,0.0,0.0,,,,,0.58,7.353780223402771,0.58,7.353780223402771,,
Andorra,2006,,,,,,,0.55,6.790542626088031,,,,,0.0,0.0,,,,,0.55,6.790542626088031,0.55,6.790542626088031,,
Andorra,2007,,,,,,,0.54,6.531046660700032,,,,,0.0,0.0,,,,,0.54,6.531046660700032,0.54,6.531046660700032,,
Andorra,2008,,,,,,,0.54,6.439303601240163,,,,,0.0,0.0,,,,,0.54,6.439303601240163,0.54,6.439303601240163,,
Andorra,2009,,,,,,,0.52,6.156687702016315,,,,,0.0,0.0,,,,,0.52,6.156687702016315,0.52,6.156687702016315,,
Andorra,2010,,,,,,,0.52,6.157198001278802,,,,,0.0,0.0,,,,,0.52,6.157198001278802,0.52,6.157198001278802,,
Andorra,2011,,,,,,,0.49,5.850885991307255,,,,,0.0,0.0,,,,,0.49,5.850885991307255,0.49,5.850885991307255,,
Andorra,2012,,,,,,,0.49,5.944654057529693,,,,,0.0,0.0,,,,,0.49,5.944654057529693,0.49,5.944654057529693,,
Andorra,2013,,,,,,,0.48,5.942800544756717,,,,,0.0,0.0,,,,,0.48,5.942800544756717,0.48,5.942800544756717,,
Andorra,2014,,,,,,,0.46,5.807127617941499,,,,,0.0,0.0,,,,,0.46,5.807127617941499,0.46,5.807127617941499,,
Andorra,2015,,,,,,,0.47,6.02618183683151,,,,,0.0,0.0,,,,,0.47,6.02618183683151,0.47,6.02618183683151,,
Andorra,2016,,,,,,,0.47,6.080600297561291,,,,,0.0,0.0,,,,,0.47,6.080600297561291,0.47,6.080600297561291,,
Andorra,2017,,,,,,,0.47,6.104133927295869,,,,,0.0,0.0,,,,,0.47,6.104133927295869,0.47,6.104133927295869,,
Andorra,2018,,,,,,,0.46,5.973405360482028,,,,,0.0,0.0,,,,,0.46,5.973405360482028,0.46,5.973405360482028,,
Angola,1990,1.06,0.0894636695212047,0.64,0.054015800465633,0.48,0.0405118503492248,6.22,0.5249660607753714,2.3,0.1941192829233688,0.11,0.0092839657050306,10.27,0.8667847980969557,1.77,0.1493874481627664,0.03,0.0025319906468265,6.33,0.5342500264804021,16.6,1.401034824577358,1.02,0.0860876819921027
Angola,1991,0.91,0.0742923793734638,0.67,0.0546987848134293,0.44,0.0359215900267297,6.42,0.5241286544809204,2.41,0.1967523453736788,0.11,0.0089803975066824,10.27,0.8384425672148056,1.63,0.133073163053567,0.02,0.0016327995466695,6.53,0.5331090519876028,16.8,1.3715516192024086,1.26,0.1028663714401806
Angola,1992,0.84,0.0663645447103863,0.61,0.0481933003253995,0.37,0.0292320018367177,6.24,0.4929937607057268,2.35,0.1856627143683426,0.12,0.0094806492443409,10.27,0.8113855644948421,1.71,0.1350992517318578,0.01,0.000790054103695,6.37,0.5032644640537628,16.64,1.3146500285486051,1.19,0.0940164383397139
Angola,1993,0.94,0.0718926834968968,0.51,0.0390056048759759,0.31,0.0237092892383383,6.8,0.5200747316796793,2.57,0.1965576559436434,0.1,0.0076481578188188,10.27,0.7854658079926921,2.19,0.1674946562321319,0.01,0.0007648157818818,6.9,0.5277228894984981,17.17,1.3131886974911902,1.21,0.0925427096077076
Angola,1994,1.34,0.0992316728542058,0.62,0.0459131620668713,0.38,0.0281403251377598,6.59,0.4880124806785195,2.41,0.1784689041631612,0.1,0.0074053487204631,10.27,0.7605293135915623,1.63,0.1207071841435488,0.01,0.0007405348720463,6.69,0.4954178293989826,16.96,1.2559471429905449,1.54,0.114042370295132
Angola,1995,1.21,0.0867681758712044,0.66,0.0473280959297479,0.38,0.0272495097777336,10.7,0.7672888279519734,6.78,0.4861886218237738,0.08,0.0057367389005755,10.27,0.7364538563613802,1.8,0.1290766252629488,0.01,0.0007170923625719,10.78,0.7730255668525489,21.05,1.509479423213929,1.07,0.0767288827951973
Angola,1996,1.06,0.0736074205168324,0.91,0.0631912761040731,0.41,0.0284707947282087,11.3,0.7846828790945343,7.11,0.493725245164791,0.11,0.0076385059026901,10.27,0.7131586874602538,1.89,0.1312434196007672,0.01,0.0006944096275172,11.41,0.7923213849972245,21.68,1.5054800724574782,0.99,0.0687465531242114
Angola,1997,1.06,0.071276930239789,0.91,0.0611905721869887,0.63,0.0423627038217614,11.61,0.780684113286746,7.28,0.4895245774959096,0.12,0.0080690864422402,10.27,0.6905793146817296,1.74,0.1170017534124839,0.0,0.0,11.73,0.7887531997289864,22.0,1.479332514410716,1.05,0.0706045063696023
Angola,1998,0.68,0.0442719862496419,1.0,0.0651058621318263,0.59,0.0384124586577775,11.23,0.73113883174041,7.49,0.4876429073673793,0.14,0.0091148206984556,10.28,0.6692882627151748,1.3,0.0846376207713742,0.02,0.0013021172426365,11.37,0.7402536524388655,21.65,1.4095419151540405,0.83,0.0540378655694158
Angola,1999,1.19,0.0749990341510938,1.25,0.0787804980578716,0.85,0.0535707386793527,12.57,0.7922166884699574,7.82,0.4928507958500451,0.08,0.0050419518757037,10.29,0.6485210600123994,1.48,0.09327610970052,0.01,0.0006302439844629,12.65,0.7972586403456611,22.94,1.4457797003580606,1.16,0.0731083021977048
Angola,2000,1.43,0.087219176361871,1.05,0.0640420525734018,0.94,0.0573328851609501,12.29,0.7495969772639124,7.66,0.4672020216307217,0.08,0.0048793944817829,10.3,0.6282220395295606,1.57,0.0957581167049912,0.0,0.0,12.37,0.7544763717456954,22.67,1.382698411275256,1.07,0.0652619011938475
Angola,2001,1.55,0.0914683460805784,1.17,0.0690438483317914,1.04,0.061372309628259,12.69,0.7488602011371227,7.66,0.4520306651466004,0.22,0.012982603959824,35.62,2.1020016047678727,1.62,0.0955991746132497,0.0,0.0,12.91,0.7618428050969468,48.53,2.8638444098648197,1.2,0.070814203417222
Angola,2002,1.33,0.0759157638684116,1.19,0.0679246308296314,1.05,0.0599334977908512,13.38,0.763724000420562,7.88,0.4497866310399124,0.24,0.0136990852093374,35.62,2.033172563152497,1.78,0.1016015486359193,0.01,0.0005707952170557,13.62,0.7774230856298993,49.24,2.810595648782397,1.48,0.0844776921242475
Angola,2003,0.8,0.044146511898561,1.25,0.0689789248415016,1.22,0.0673234306453055,17.73,0.9783970699518588,10.67,0.5888041024470577,0.28,0.0154512791644963,35.62,1.9656234422834296,1.83,0.1009851459679583,0.01,0.000551831398732,18.01,0.9938483491163552,53.63,2.959471791399785,2.75,0.1517536346513035
Angola,2004,1.3,0.0693032538730656,1.29,0.0687701519201959,0.86,0.0458467679467972,18.99,1.0123606084996282,11.27,0.6008059008841923,0.3,0.015993058586092,35.62,1.8989091561219984,2.1,0.1119514101026445,0.02,0.0010662039057394,19.29,1.0283536670857203,54.9,2.9267297212548495,3.45,0.1839201737400588
Angola,2005,0.91,0.0468261059554367,0.97,0.0499135415129381,0.98,0.0504281141058549,17.69,0.9102789168699744,11.54,0.5938167722260883,0.52,0.0267577748316781,35.61,1.832393003377037,1.72,0.0885064859817046,0.01,0.0005145725929168,18.21,0.9370366917016524,53.82,2.7694296950786894,2.48,0.1276140030433881
Angola,2006,0.81,0.0401987006886633,1.92,0.0952858090397944,1.07,0.0531019873294688,19.8,0.9826349057228806,11.54,0.5727074147495981,0.54,0.0267991337924422,35.61,1.7672539895349382,1.96,0.0972709300614568,0.02,0.0009925605108311,20.34,1.0094340395153227,55.95,2.776688029050262,3.29,0.1632762040317311
Angola,2007,1.22,0.0583582392266863,2.28,0.1090629388826597,1.19,0.0569232005571776,22.94,1.0973262359509717,13.29,0.6357221305923456,0.54,0.0258306960511562,35.61,1.7033909007068044,2.27,0.1085845926594901,0.03,0.0014350386695086,23.49,1.1236352782252972,59.1,2.8270261789321016,3.9,0.1865550270361285
Angola,2008,1.31,0.0603808065363928,2.9,0.1336674343172055,1.59,0.0732866277808127,24.4,1.1246501370137294,12.58,0.5798401116242916,0.68,0.0313427087364482,35.61,1.641343908977824,2.09,0.0963327371458481,0.03,0.0013827665619021,25.08,1.1559928457501776,60.69,2.7973367547280015,5.2,0.2396795373963686
Angola,2009,1.19,0.0528553551024849,3.43,0.1523477882365743,2.46,0.1092640113883302,26.45,1.1748102037485106,12.58,0.5587566110834127,0.69,0.0306472227064828,35.61,1.5816631892432689,2.19,0.0972716198944891,0.04,0.0017766505916801,27.15,1.2059015891029137,62.75,2.7871206156982624,5.76,0.2558376852019441
Angola,2010,1.55,0.0663634016201318,3.67,0.1571314089973444,2.61,0.1117474053087381,27.95,1.1966819840533456,12.8,0.5480332520888309,0.58,0.0248327567352751,35.61,1.5246456333502554,2.35,0.1006154798756838,0.04,0.0017126039127775,28.53,1.2215147407886209,64.14,2.746160374138876,6.48,0.2774418338699707
Angola,2011,1.38,0.0569761517646505,4.05,0.1672126193093004,2.45,0.1011533129155027,28.89,1.1927833510730097,12.75,0.5264100978255754,0.57,0.0235336279027904,35.6,1.4698195672619987,2.44,0.1007404422505414,0.05,0.0020643533248061,29.46,1.2163169789758,65.07,2.6865494169027593,7.17,0.2960282667772059
Angola,2012,2.17,0.0864268950938797,4.5,0.1792262801485985,2.93,0.1166962224078652,29.63,1.180105484622883,13.18,0.5249338605241174,0.61,0.0242951179756989,35.6,1.4178790162866906,2.23,0.0888165788291943,0.05,0.0019914031127622,30.25,1.2047988832211345,65.85,2.6226778995078246,6.74,0.2684411396003453
Angola,2013,1.91,0.0734169630700375,5.57,0.214100777120476,4.33,0.1664374084257919,32.04,1.2315599459497395,12.75,0.4900870571429208,0.78,0.0299817964369786,35.6,1.368399939944155,1.63,0.0626542669131734,0.06,0.0023062920336137,32.82,1.2615417423867186,68.42,2.629941682330874,7.7,0.2959741443137639
Angola,2014,2.49,0.0924215343956761,5.43,0.2015457557303299,6.0,0.2227024925197016,33.66,1.249360983035526,12.75,0.473242796604366,0.97,0.0360035696240184,35.6,1.3213681222835634,1.49,0.0553044523090592,0.06,0.002227024925197,34.63,1.2853645526595447,70.23,2.606732674943108,7.94,0.2947096317677385
Angola,2015,2.56,0.0918076715351031,4.86,0.1742911264299224,6.43,0.2305950499885599,34.17,1.225417240763467,12.64,0.4533003782045719,0.99,0.0355037479764656,35.6,1.2767004322850284,2.22,0.0796144651593472,0.05,0.0017931185846699,35.16,1.2609209887399324,70.76,2.537621421024961,7.98,0.2861817261133294
Angola,2016,2.02,0.0700355815425316,4.33,0.1501257762768127,6.68,0.231602814209956,34.46,1.1947654158196237,13.0,0.4507240396301538,0.95,0.0329375259729727,35.6,1.2342904469871907,2.49,0.0863309891291602,0.05,0.0017335539985775,35.41,1.227702941792596,71.01,2.461993388779787,7.91,0.2742482425749629
Angola,2017,2.02,0.0677471123715651,3.5,0.117383610544791,7.24,0.2428163829555107,29.89,1.002456034052516,11.01,0.3692553005994713,0.95,0.0318612657193004,35.6,1.1939590101127324,1.39,0.0466180624735027,0.03,0.001006145233241,30.84,1.0343172997718164,66.44,2.2282763098845484,6.72,0.2253765322459988
Angola,2018,2.08,0.0675110152497971,3.24,0.105161389139107,7.12,0.2310953983550746,26.39,0.8565460059818005,7.58,0.2460257190353182,0.95,0.03083435792659,35.59,1.1551524195866725,1.41,0.0457646786068336,0.03,0.0009737165661028,27.34,0.8873803639083905,62.93,2.0425327834950626,7.01,0.2275251042793642
Antigua and Barbuda,1990,0.18,2.8784801624742133,0.01,0.1599155645819007,0.1,1.5991556458190077,0.21,3.358226856219916,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.21,3.358226856219916,0.21,3.358226856219916,0.1,1.5991556458190077
Antigua and Barbuda,1991,0.18,2.840774584536717,0.01,0.1578208102520398,0.1,1.5782081025203984,0.22,3.4720578255448764,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.22,3.4720578255448764,0.22,3.4720578255448764,0.1,1.5782081025203984
Antigua and Barbuda,1992,0.24,3.723296979475325,0.01,0.1551373741448052,0.13,2.0167858638824683,0.29,4.498983850199351,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.29,4.498983850199351,0.29,4.498983850199351,0.14,2.1719232380272735
Antigua and Barbuda,1993,0.22,3.3446341426334434,0.01,0.1520288246651565,0.12,1.824345895981878,0.25,3.800720616628913,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.25,3.800720616628913,0.25,3.800720616628913,0.13,1.976374720647035
Antigua and Barbuda,1994,0.23,3.422568116545885,0.01,0.1488073094150384,0.11,1.6368804035654232,0.25,3.720182735375962,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.25,3.720182735375962,0.25,3.720182735375962,0.13,1.9344950223955
Antigua and Barbuda,1995,0.24,3.494874184529357,0.01,0.1456197576887232,0.12,1.7474370922646785,0.27,3.9317334575955263,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.27,3.9317334575955263,0.27,3.9317334575955263,0.14,2.038676607642125
Antigua and Barbuda,1996,0.22,3.1349749202006385,0.01,0.1424988600091199,0.13,1.8524851801185591,0.28,3.9899680802553585,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.28,3.9899680802553585,0.28,3.9899680802553585,0.14,1.9949840401276793
Antigua and Barbuda,1997,0.23,3.207497176007921,0.01,0.1394563989568661,0.14,1.952389585396126,0.29,4.044235569749118,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3,4.183691968705984,0.3,4.183691968705984,0.14,1.952389585396126
Antigua and Barbuda,1998,0.23,3.1412611480626613,0.01,0.1365765716548983,0.16,2.185225146478373,0.33,4.507026864611644,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33,4.507026864611644,0.33,4.507026864611644,0.16,2.185225146478373
Antigua and Barbuda,1999,0.23,3.0800546374909605,0.01,0.1339154190213461,0.16,2.142646704341538,0.33,4.419208827704423,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33,4.419208827704423,0.33,4.419208827704423,0.16,2.142646704341538
Antigua and Barbuda,2000,0.22,2.894470246161538,0.01,0.131566829370979,0.17,2.2366360993066428,0.33,4.341705369242307,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33,4.341705369242307,0.33,4.341705369242307,0.15,1.9735024405646848
Antigua and Barbuda,2001,0.23,2.9788115836916544,0.01,0.1295135471170284,0.18,2.331243848106512,0.35,4.5329741490959945,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.35,4.5329741490959945,0.35,4.5329741490959945,0.16,2.072216753872455
Antigua and Barbuda,2002,0.24,3.065212393675445,0.01,0.1277171830698102,0.21,2.6820608444660143,0.39,4.980970139722598,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.39,4.980970139722598,0.39,4.980970139722598,0.18,2.2989092952565837
Antigua and Barbuda,2003,0.24,3.0260619586186026,0.01,0.1260859149424417,0.22,2.773890128733719,0.41,5.169522512640112,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.41,5.169522512640112,0.41,5.169522512640112,0.18,2.2695464689639517
Antigua and Barbuda,2004,0.23,2.8625835438784275,0.01,0.1244601540816707,0.21,2.613663235715086,0.39,4.85394600918516,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4,4.978406163266831,0.4,4.978406163266831,0.18,2.2402827734700734
Antigua and Barbuda,2005,0.23,2.8234023225553018,0.01,0.1227566227197957,0.22,2.700645699835506,0.41,5.033021531511625,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.41,5.033021531511625,0.41,5.033021531511625,0.18,2.2096192089563234
Antigua and Barbuda,2006,0.24,2.901529347760382,0.01,0.1208970561566825,0.24,2.901529347760382,0.44,5.319470470894033,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.44,5.319470470894033,0.44,5.319470470894033,0.19,2.2970440669769694
Antigua and Barbuda,2007,0.25,2.975163336467172,0.01,0.1190065334586868,0.26,3.094169869925859,0.46,5.4743005390995965,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.46,5.4743005390995965,0.46,5.4743005390995965,0.19,2.2611241357150504
Antigua and Barbuda,2008,0.25,2.92760615499918,0.01,0.1171042461999672,0.27,3.161814647399115,0.48,5.621003817598426,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.48,5.621003817598426,0.48,5.621003817598426,0.2,2.3420849239993444
Antigua and Barbuda,2009,0.7,8.069815431792765,0.04,0.4611323103881581,0.75,8.646230819777966,1.39,16.024347785988493,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.39,16.024347785988493,1.39,16.024347785988493,0.61,7.0322677334194115
Antigua and Barbuda,2010,0.21,2.3855503805520843,0.01,0.1135976371691468,0.29,3.2943314779052595,0.49,5.566284221288197,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.49,5.566284221288197,0.49,5.566284221288197,0.19,2.1583551062137905
Antigua and Barbuda,2011,0.23,2.5770308123249297,0.01,0.1120448179271708,0.3,3.361344537815126,0.51,5.714285714285714,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.51,5.714285714285714,0.51,5.714285714285714,0.19,2.1288515406162465
Antigua and Barbuda,2012,0.33,3.650159832756313,0.02,0.2212218080458372,0.42,4.64565796896258,0.72,7.963985089650137,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.72,7.963985089650137,0.72,7.963985089650137,0.28,3.0971053126417205
Antigua and Barbuda,2013,0.21,2.294831165992788,0.01,0.1092776745710851,0.28,3.059774887990384,0.47,5.136050704841001,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.47,5.136050704841001,0.47,5.136050704841001,0.19,2.0762758168506172
Antigua and Barbuda,2014,0.22,2.3767852898597694,0.01,0.1080356949936259,0.28,3.0249994598215255,0.48,5.185713359694042,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.48,5.185713359694042,0.48,5.185713359694042,0.19,2.052678204878892
Antigua and Barbuda,2015,0.22,2.351155806820489,0.01,0.1068707184918404,0.28,2.992380117771532,0.49,5.236665206100181,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.49,5.236665206100181,0.49,5.236665206100181,0.2,2.1374143698368084
Antigua and Barbuda,2016,0.22,2.327549724925942,0.01,0.1057977147693609,0.28,2.962336013542108,0.5,5.289885738468049,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,5.289885738468049,0.5,5.289885738468049,0.21,2.221752010156581
Antigua and Barbuda,2017,0.22,2.3054755043227666,0.01,0.1047943411055803,0.28,2.9342415509562483,0.5,5.239717055279015,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5,5.239717055279015,0.5,5.239717055279015,0.21,2.2006811632171863
Antigua and Barbuda,2018,0.23,2.3888161857875825,0.01,0.1038615732951122,0.3,3.115847198853368,0.53,5.504663384640951,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.53,5.504663384640951,0.53,5.504663384640951,0.22,2.28495461249247
Argentina,1990,3.59,0.1100597425129331,17.44,0.5346634845196527,29.02,0.8896751330711192,98.21,3.010854404511186,4.7,0.144089356493255,1.63,0.0499714151242565,44.32,1.3587319744215025,14.11,0.4325746425786869,4.59,0.140717052405115,99.84,3.060825819635443,144.16,4.419557794056945,28.34,0.8688281623444356
Argentina,1991,2.74,0.0828320032146072,17.12,0.5175488668007577,32.39,0.979171016102602,103.79,3.1376400049795943,4.54,0.1372471878081448,1.54,0.0465552134855821,44.32,1.3398227673253262,14.69,0.4440883675994819,5.08,0.1535717431862061,105.32,3.183892911884101,149.64,4.523715679209427,29.97,0.9060128234824012
Argentina,1992,3.09,0.092158146959139,16.48,0.4915101171154082,31.22,0.9311253553606216,105.07,3.1336752430410155,3.99,0.1190003256851018,2.28,0.0680001861057724,44.32,1.321828179038525,15.71,0.4685451419831956,5.67,0.1691057259735658,107.35,3.201675429146788,151.67,4.5235036081853135,32.0,0.9543885769231228
Argentina,1993,2.64,0.0777153957996536,18.35,0.5401808761074407,30.48,0.8972595696869097,108.49,3.193690640266825,4.16,0.1224606236843026,2.55,0.0750660073064835,44.32,1.304676644636609,15.02,0.4421535018601504,6.21,0.1828078060287306,111.03,3.2684622710740676,155.35,4.573138915710676,34.28,1.0091226393985322
Argentina,1994,2.85,0.0828424096979219,18.01,0.5235058942665176,30.25,0.8792922432849614,110.97,3.22562182602751,4.1,0.1191767999163088,2.83,0.0822610594544278,44.32,1.2882721395831236,17.51,0.5089721381791628,7.32,0.2127741891188733,113.81,3.308173560603685,158.12,4.596155025065062,33.79,0.9821912363834328
Argentina,1995,3.52,0.1010676186011276,17.94,0.5151003061659746,29.22,0.8389760839559519,111.36,3.197411933926585,3.99,0.11456244267571,2.46,0.0706324834541971,44.32,1.2725331978414711,17.22,0.4944273841793803,7.78,0.2233824070218106,113.81,3.2677572934643018,158.13,4.540290491305773,35.21,1.0109633099277575
